Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
4872,20.6,15.2,8.1,43.9,22.8
4873,23.5,15.6,9.1,48.2,20.7
4874,20.6,15.3,9.0,44.9,22.3
4875,25.6,15.6,9.0,50.1,20.0
4876,21.6,15.6,9.0,46.1,21.7
4877,26.4,15.6,8.1,50.1,20.0
4878,20.6,15.4,8.3,44.2,22.6
4879,24.4,15.6,9.1,49.0,20.4
4880,20.6,15.3,9.0,44.9,22.3
4881,26.9,15.7,9.0,51.6,19.4
4882,21.5,15.5,9.0,45.9,21.8
4883,24.4,15.6,9.0,49.0,20.4
4884,20.6,15.4,9.0,44.9,22.3
4885,24.9,15.5,8.1,48.6,20.6
4886,20.6,15.4,8.2,44.2,22.6
4887,26.9,15.5,9.1,51.6,19.4
4888,21.1,15.6,8.9,45.6,21.9
4889,24.4,15.7,9.0,49.0,20.4
4890,21.1,15.4,8.1,44.5,22.5
4891,25.9,15.6,9.1,50.5,19.8
4892,21.6,15.5,8.9,46.0,21.8
4893,25.9,15.7,8.9,50.5,19.8
4894,21.5,15.5,8.9,46.0,21.8
4895,26.2,15.5,9.0,50.7,19.7
4896,20.6,15.3,8.9,44.9,22.3
4897,24.2,15.7,8.9,48.8,20.5
4898,20.5,15.4,8.9,44.8,22.3
4899,26.3,15.6,8.9,50.8,19.7
4900,21.5,15.5,9.0,46.0,21.7
4901,25.4,15.6,9.0,49.9,20.0
4902,20.5,15.5,9.0,45.0,22.2
4903,25.6,15.5,8.1,49.3,20.3
4904,21.5,15.4,9.1,46.1,21.7
4905,25.4,15.6,8.1,49.1,20.4
4906,20.4,15.6,8.3,44.3,22.6
4907,24.2,15.6,8.3,48.1,20.8
4908,20.5,15.4,8.3,44.2,22.6
4909,24.3,15.5,9.1,48.9,20.5
4910,20.3,15.5,8.1,43.9,22.8
4911,25.7,15.5,9.2,50.4,19.8
4912,21.6,15.6,9.0,46.2,21.7
4913,24.4,15.6,8.2,48.2,20.7
4914,20.4,15.6,8.2,44.3,22.6
4915,24.1,15.7,8.3,48.0,20.8
4916,20.8,15.6,8.2,44.7,22.4
4917,25.0,15.5,9.1,49.5,20.2
4918,21.6,15.5,9.0,46.1,21.7
4919,24.3,15.6,9.0,48.8,20.5
4920,20.5,15.4,8.1,44.0,22.8
4921,25.7,15.6,8.2,49.5,20.2
4922,20.6,15.2,9.0,44.8,22.3
4923,26.0,15.6,8.1,49.7,20.1
4924,20.6,15.5,8.2,44.4,22.5
4925,25.9,15.6,9.1,50.6,19.8
4926,20.6,15.4,9.0,44.9,22.3
4927,24.2,15.6,8.1,47.9,20.9
4928,20.8,15.5,8.2,44.5,22.5
4929,24.3,15.6,9.0,49.0,20.4
4930,20.7,15.5,8.1,44.3,22.6
4931,27.1,15.7,9.0,51.8,19.3
4932,20.6,15.2,8.9,44.8,22.3
4933,24.2,15.6,8.1,47.9,20.9
4934,20.6,15.3,9.0,44.8,22.3
4935,26.9,15.5,9.0,51.5,19.4
4936,21.6,15.6,8.9,46.1,21.7
4937,24.4,15.6,8.1,48.1,20.8
4938,20.7,15.3,8.2,44.3,22.6
4939,24.4,15.4,8.2,48.0,20.8
4940,20.3,15.3,8.2,43.8,22.8
4941,24.2,15.5,8.2,47.9,20.9
4942,20.5,15.5,9.1,45.0,22.2
4943,27.6,15.5,8.9,52.0,19.2
4944,21.4,15.6,9.0,46.0,21.7
4945,26.4,15.5,8.9,50.8,19.7
4946,21.4,15.4,8.9,45.8,21.8
4947,25.8,15.5,8.2,49.5,20.2
4948,20.7,15.6,8.2,44.5,22.5
4949,24.3,15.6,9.1,49.0,20.4
4950,20.9,15.5,8.9,45.3,22.1
4951,27.3,15.5,8.9,51.8,19.3
4952,21.5,15.4,8.9,45.8,21.8
4953,25.6,15.4,8.9,49.9,20.0
4954,20.5,15.5,8.9,44.8,22.3
4955,24.8,15.6,8.9,49.3,20.3
4956,20.6,15.2,9.0,44.9,22.3
4957,25.8,15.5,8.9,50.3,19.9
4958,20.4,15.3,8.1,43.9,22.8
4959,24.5,15.6,8.2,48.3,20.7
4960,20.6,15.4,8.3,44.3,22.6
4961,25.1,15.6,8.2,48.9,20.4
4962,20.5,15.3,9.0,44.8,22.3
4963,24.8,15.5,9.0,49.3,20.3
4964,20.5,15.3,8.1,43.9,22.8
4965,23.6,15.6,9.1,48.3,20.7
4966,21.3,15.5,8.1,44.9,22.3
4967,24.3,15.5,9.1,49.0,20.4
4968,20.4,15.2,8.9,44.4,22.5
4969,25.8,15.4,9.0,50.2,19.9
4970,20.4,15.3,8.9,44.6,22.4
4971,25.7,15.7,8.9,50.4,19.9
4972,20.1,15.7,9.0,44.8,22.3
4973,24.3,15.6,9.0,48.9,20.4
4974,20.6,15.6,8.1,44.2,22.6
4975,25.2,15.6,8.2,49.0,20.4
4976,20.7,15.5,8.3,44.4,22.5
4977,24.8,15.6,9.2,49.5,20.2
4978,21.8,15.6,8.1,45.5,22.0
4979,24.4,15.6,8.3,48.3,20.7
4980,20.6,15.5,9.1,45.2,22.1
4981,26.7,15.6,8.9,51.3,19.5
4982,21.6,15.5,8.9,46.0,21.7
4983,26.0,15.5,9.0,50.4,19.8
4984,21.1,15.5,8.1,44.7,22.4
4985,24.8,15.5,9.1,49.4,20.2
4986,21.6,15.4,8.9,45.9,21.8
4987,25.5,15.5,9.0,50.0,20.0
4988,20.4,15.3,9.0,44.7,22.4
4989,24.2,15.5,9.0,48.7,20.6
4990,21.5,15.5,8.9,45.9,21.8
4991,26.3,15.6,8.9,50.8,19.7
4992,20.6,15.4,8.1,44.0,22.7
4993,25.5,15.6,8.3,49.4,20.2
4994,20.5,15.2,8.2,43.9,22.8
4995,24.1,15.6,8.3,48.0,20.8
4996,20.6,15.4,8.3,44.3,22.5
4997,25.0,15.5,9.1,49.6,20.2
4998,21.5,15.3,9.0,45.8,21.8
4999,25.7,15.4,8.9,50.1,20.0
5000,20.4,15.3,9.0,44.7,22.4
5001,25.7,15.5,9.0,50.2,19.9
5002,20.5,15.4,9.0,44.9,22.3
5003,26.7,15.6,8.9,51.3,19.5
5004,21.1,15.5,8.9,45.5,22.0
5005,24.2,15.6,8.1,47.9,20.9
5006,20.5,15.4,9.0,45.0,22.2
5007,24.7,15.5,8.9,49.2,20.3
5008,21.5,15.7,9.0,46.2,21.7
5009,25.2,15.5,8.9,49.6,20.2
5010,21.2,15.7,8.9,45.8,21.9
5011,24.9,15.6,8.9,49.4,20.2
5012,20.5,15.5,8.9,44.9,22.3
5013,25.6,15.5,8.9,50.1,20.0
5014,21.3,15.5,8.9,45.7,21.9
5015,24.2,15.5,8.1,47.8,20.9
5016,20.6,15.2,8.2,44.0,22.7
5017,24.7,15.6,8.3,48.5,20.6
5018,20.6,15.3,9.0,45.0,22.2
5019,26.6,15.6,8.9,51.2,19.5
5020,20.5,15.5,8.9,44.9,22.3
5021,25.7,15.5,9.0,50.2,19.9
5022,21.5,15.4,8.9,45.7,21.9
5023,26.3,15.5,8.9,50.8,19.7
5024,20.4,15.3,8.9,44.5,22.5
5025,24.1,15.6,9.0,48.7,20.5
5026,20.6,15.4,8.9,44.9,22.3
5027,25.9,15.6,8.1,49.6,20.2
5028,20.6,15.4,9.1,45.0,22.2
5029,25.6,15.4,8.1,49.1,20.4
5030,20.8,15.3,9.1,45.2,22.1
5031,25.3,15.6,8.2,49.0,20.4
5032,20.5,15.5,8.3,44.4,22.5
5033,24.9,15.6,8.2,48.7,20.5
5034,20.6,15.6,9.1,45.2,22.1
5035,26.4,15.5,9.0,50.8,19.7
5036,20.7,15.6,8.1,44.3,22.6
5037,24.3,15.6,9.1,49.0,20.4
5038,21.2,15.5,9.0,45.7,21.9
5039,25.5,15.5,8.9,49.8,20.1
5040,20.6,15.6,8.9,45.1,22.2
5041,25.7,15.5,8.1,49.3,20.3
5042,20.7,15.4,8.2,44.3,22.6
5043,24.4,15.4,9.1,48.9,20.4
5044,20.7,15.7,8.1,44.5,22.5
5045,24.7,15.5,8.3,48.5,20.6
5046,20.6,15.3,9.0,44.9,22.2
5047,26.3,15.6,9.0,50.8,19.7
5048,21.0,15.3,8.1,44.4,22.5
5049,24.3,15.5,9.1,48.9,20.4
5050,21.1,15.5,9.0,45.5,22.0
5051,27.0,15.6,8.1,50.6,19.8
5052,21.8,15.2,9.0,46.0,21.7
5053,24.5,15.6,9.0,49.0,20.4
5054,21.1,15.3,8.1,44.4,22.5
5055,25.2,15.7,9.1,49.9,20.0
5056,21.7,15.5,8.1,45.2,22.1
5057,25.7,15.6,9.1,50.3,19.9
5058,20.6,15.2,9.0,44.7,22.4
5059,26.1,15.5,9.0,50.7,19.7
5060,21.4,15.4,8.9,45.7,21.9
5061,25.4,15.5,9.0,49.9,20.0
5062,20.5,15.6,8.9,45.0,22.2
5063,26.4,15.6,9.0,51.0,19.6
5064,20.5,15.5,8.9,44.9,22.3
5065,25.5,15.4,8.1,49.0,20.4
5066,20.7,15.5,8.2,44.3,22.6
5067,25.9,15.5,8.3,49.7,20.1
5068,20.8,15.5,8.2,44.5,22.5
5069,25.2,15.5,9.0,49.7,20.1
5070,21.4,15.7,8.9,45.9,21.8
