Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
3230,6.9,2.0,28.5,37.5,26.7
3231,8.2,5.1,3.3,16.6,60.3
3232,7.5,2.1,3.2,12.8,78.4
3233,7.4,2.2,3.2,12.8,78.0
3234,7.5,5.0,25.3,37.9,26.4
3235,8.9,2.4,3.5,14.8,67.6
3236,8.0,2.4,28.1,38.5,26.0
3237,7.9,5.0,3.8,16.6,60.1
3238,7.4,2.2,27.5,37.1,27.0
3239,7.7,2.2,7.3,17.2,58.1
3240,8.1,5.2,29.9,43.2,23.2
3241,8.5,2.4,3.3,14.2,70.5
3242,7.3,2.2,25.3,34.9,28.7
3243,7.7,4.9,3.7,16.3,61.2
3244,8.3,2.4,21.4,32.1,31.1
3245,8.2,2.4,3.9,14.6,68.5
3246,8.0,5.2,23.2,36.3,27.5
3247,7.8,2.1,8.7,18.6,53.9
3248,7.9,2.4,21.2,31.5,31.7
3249,8.3,5.1,3.7,17.1,58.6
3250,8.6,2.4,47.4,58.4,17.1
3251,8.3,2.3,3.3,14.0,71.4
3252,7.5,4.9,24.1,36.5,27.4
3253,7.7,2.2,4.7,14.6,68.5
3254,8.2,2.4,3.4,14.0,71.4
3255,8.1,5.1,3.3,16.5,60.7
3256,7.4,2.1,41.3,50.8,19.7
3257,7.3,2.2,3.7,13.1,76.1
3258,7.2,3.5,27.6,38.2,26.2
3259,6.6,1.8,10.6,19.0,52.5
3260,8.0,2.3,19.2,29.5,33.9
3261,7.9,5.0,3.3,16.2,61.6
3262,7.4,2.1,23.2,32.7,30.5
3263,7.5,2.3,3.7,13.4,74.7
3264,7.7,4.9,3.6,16.3,61.4
3265,7.3,2.1,3.7,13.1,76.2
3266,7.4,2.2,28.7,38.3,26.1
3267,7.8,5.0,3.3,16.1,62.0
3268,7.6,2.2,25.3,35.1,28.5
3269,7.7,2.2,3.3,13.2,75.6
3270,7.2,5.0,29.5,41.7,24.0
3271,8.2,2.2,3.3,13.7,72.9
3272,7.7,2.1,3.2,13.1,76.5
3273,7.6,4.9,19.0,31.5,31.7
3274,7.7,2.1,3.3,13.1,76.4
3275,7.3,2.1,6.5,15.9,63.1
3276,7.4,4.9,3.2,15.5,64.4
3277,7.6,2.1,23.1,32.8,30.5
3278,7.8,2.2,5.9,15.8,63.1
3279,7.7,4.9,32.6,45.1,22.2
3280,7.5,2.1,4.3,13.9,72.2
3281,7.4,2.1,30.2,39.8,25.1
3282,7.2,3.7,3.4,14.3,69.8
3283,6.3,1.5,36.2,44.0,22.7
3284,6.5,1.5,6.8,14.8,67.7
3285,6.7,3.7,34.9,45.3,22.1
3286,7.3,1.6,5.5,14.4,69.5
3287,6.4,1.5,32.5,40.4,24.8
3288,6.3,3.5,2.8,12.6,79.1
3289,6.4,1.5,2.8,10.7,93.3
3290,6.2,1.6,3.8,11.6,86.1
3291,6.1,3.6,4.8,14.5,68.8
3292,6.4,1.6,26.5,34.5,29.0
3293,6.4,1.6,4.7,12.7,78.7
3294,7.0,3.8,37.7,48.5,20.6
3295,6.9,1.7,3.3,11.9,84.3
3296,6.4,1.6,36.1,44.1,22.7
3297,6.8,3.7,2.9,13.4,74.6
3298,6.2,1.6,25.6,33.4,30.0
3299,6.1,1.6,5.3,12.9,77.4
3300,6.1,3.7,49.3,59.1,16.9
3301,6.9,1.8,4.0,12.7,78.6
3302,6.6,1.6,4.4,12.6,79.6
3303,6.3,3.6,23.2,33.1,30.2
3304,6.3,1.5,6.4,14.2,70.2
3305,6.1,1.5,60.2,67.8,14.7
3306,6.8,3.6,2.9,13.3,75.0
3307,6.3,1.6,3.1,11.0,90.7
3308,6.2,1.6,2.9,10.7,93.4
3309,6.4,3.7,18.2,28.3,35.3
3310,6.8,1.7,5.8,14.3,69.8
3311,6.5,1.7,25.1,33.3,30.0
3312,6.5,3.7,5.8,16.0,62.6
3313,6.7,1.9,57.1,65.7,15.2
3314,6.5,1.5,8.9,16.9,59.0
3315,6.3,3.6,31.1,41.1,24.3
3316,7.3,1.9,4.0,13.2,76.0
3317,6.5,1.5,31.5,39.5,25.3
3318,7.0,3.7,3.2,13.9,72.2
3319,6.1,1.6,28.2,35.9,27.8
3320,6.1,1.6,5.1,12.8,78.1
3321,6.3,3.6,2.9,12.9,77.7
3322,6.4,1.5,24.0,32.0,31.3
3323,6.5,1.6,10.5,18.6,53.7
3324,6.8,3.6,3.2,13.6,73.5
3325,6.3,1.6,5.5,13.4,74.7
3326,6.4,1.6,24.9,32.9,30.4
3327,6.4,3.7,3.0,13.1,76.5
3328,6.5,1.6,34.7,42.8,23.4
3329,6.6,1.7,3.9,12.2,82.2
3330,6.3,3.6,33.0,43.0,23.3
3331,6.6,1.6,8.3,16.4,60.8
3332,6.3,1.6,37.3,45.1,22.2
3333,6.2,3.6,4.6,14.4,69.5
3334,6.2,1.5,30.5,38.2,26.2
3335,6.7,1.6,4.5,12.8,78.0
3336,6.6,3.6,3.1,13.3,75.2
3337,6.3,1.5,2.9,10.7,93.9
3338,6.0,1.5,4.6,12.2,82.3
3339,6.2,3.6,29.6,39.3,25.4
3340,7.5,2.0,3.1,12.6,79.6
3341,7.6,2.1,32.5,42.2,23.7
3342,6.7,3.6,7.1,17.4,57.4
3343,6.2,1.5,53.2,60.9,16.4
3344,7.9,2.2,4.2,14.3,69.8
3345,7.8,4.1,31.5,43.5,23.0
3346,6.9,1.6,4.9,13.4,74.6
3347,6.4,1.6,37.7,45.7,21.9
3348,6.3,3.4,3.5,13.2,75.7
3349,6.0,1.5,28.0,35.5,28.1
3350,6.7,1.6,3.7,11.9,83.9
3351,6.4,3.6,26.9,36.9,27.1
3352,6.2,1.5,3.1,10.8,92.8
3353,6.3,1.5,29.5,37.4,26.8
3354,6.4,3.7,3.4,13.5,74.1
3355,6.3,1.6,32.2,40.1,25.0
3356,6.0,1.6,3.1,10.7,93.1
3357,6.1,3.4,29.0,38.5,26.0
3358,6.3,1.4,5.7,13.4,74.6
3359,7.2,1.9,54.4,63.5,15.7
3360,6.8,3.7,3.2,13.6,73.3
3361,6.4,1.6,29.4,37.5,26.7
3362,6.1,1.5,3.2,10.8,92.3
3363,6.7,3.6,6.3,16.6,60.4
3364,6.6,1.5,2.9,10.9,91.8
3365,6.2,1.5,30.5,38.1,26.2
3366,6.4,3.6,3.1,13.2,75.8
3367,6.2,1.6,25.7,33.5,29.9
3368,6.1,1.5,6.7,14.3,70.0
3369,6.1,3.6,38.9,48.7,20.6
3370,8.1,2.1,4.9,15.1,66.2
3371,7.3,2.1,33.1,42.6,23.5
3372,7.7,4.9,3.4,15.9,62.9
3373,7.4,2.2,3.2,12.9,77.8
3374,7.4,2.1,3.3,12.8,78.2
3375,7.5,4.9,19.9,32.3,31.0
3376,7.7,2.8,4.5,15.0,66.6
3377,9.6,3.0,30.3,42.9,23.3
3378,7.6,4.9,3.4,15.9,62.9
3379,7.6,2.0,25.1,34.7,28.8
3380,9.2,3.1,3.8,16.1,62.1
3381,9.5,5.8,4.5,19.8,50.6
3382,8.9,1.7,3.0,13.6,73.8
3383,6.2,1.5,24.4,32.0,31.2
3384,7.6,4.9,3.3,15.9,62.9
3385,7.7,2.1,31.2,40.9,24.5
3386,7.6,2.3,6.6,16.5,60.5
3387,7.3,4.9,33.1,45.3,22.1
3388,6.8,1.8,3.4,12.0,83.1
3389,7.2,2.1,28.6,37.9,26.4
3390,8.2,4.9,3.7,16.8,59.4
3391,7.5,2.1,27.1,36.7,27.3
3392,9.0,2.9,3.7,15.7,63.8
3393,9.3,5.8,21.9,37.0,27.0
3394,7.8,2.2,3.3,13.2,75.6
3395,7.4,2.2,3.2,12.8,77.9
3396,7.3,4.9,8.5,20.7,48.4
3397,7.6,2.1,3.3,12.9,77.4
3398,6.5,1.5,38.4,46.4,21.6
3399,6.3,3.6,3.1,13.0,76.7
3400,6.6,1.4,5.7,13.7,72.8
3401,6.2,1.5,4.4,12.1,82.9
3402,6.4,3.6,4.5,14.5,68.9
3403,6.3,1.4,25.1,32.8,30.5
3404,6.2,1.5,2.8,10.5,95.1
3405,6.9,3.6,49.9,60.3,16.6
3406,7.2,1.7,5.2,14.1,71.0
3407,6.7,1.6,26.7,35.0,28.6
3408,8.1,4.1,3.1,15.3,65.4
3409,7.5,1.8,46.9,56.1,17.8
3410,7.7,2.0,16.2,25.8,38.8
3411,7.4,4.0,3.1,14.5,69.0
3412,7.5,1.9,27.5,36.9,27.1
3413,8.5,2.5,3.5,14.4,69.2
3414,8.3,5.1,50.7,64.1,15.6
3415,8.5,2.4,3.4,14.2,70.4
3416,7.6,2.2,22.5,32.3,31.0
3417,10.8,6.2,3.8,20.7,48.2
3418,10.6,3.4,9.5,23.5,42.6
3419,10.1,2.1,3.8,16.0,62.7
3420,8.2,5.1,25.2,38.6,25.9
3421,8.2,2.3,3.7,14.2,70.4
3422,7.2,2.2,24.0,33.3,30.0
3423,8.3,5.1,3.3,16.7,59.8
3424,8.4,2.3,3.3,14.0,71.6
3425,7.9,2.4,20.2,30.5,32.8
3426,8.5,5.2,3.4,17.0,58.7
3427,8.1,2.3,3.7,14.1,71.1
3428,7.8,2.4,3.4,13.7,73.0
3429,8.3,5.1,31.7,45.1,22.2
3430,8.2,2.4,3.3,13.9,71.9
3431,7.9,2.3,29.1,39.4,25.4
3432,8.2,4.9,3.4,16.5,60.7
3433,7.4,2.1,29.5,39.1,25.6
3434,7.6,2.3,3.3,13.1,76.1
3435,7.6,4.9,29.1,41.6,24.0
3436,8.5,2.7,6.8,18.0,55.6
3437,7.7,2.2,33.5,43.4,23.0
3438,6.7,3.9,3.9,14.5,69.2
3439,7.1,1.9,52.3,61.3,16.3
3440,8.6,2.5,3.4,14.4,69.2
3441,7.9,4.9,3.3,16.1,62.3
3442,7.9,2.2,3.3,13.3,75.0
3443,7.2,2.2,3.7,13.1,76.4
3444,7.5,4.9,3.8,16.2,61.7
3445,7.6,2.1,84.2,93.9,10.7
3446,7.8,2.3,3.3,13.4,74.6
3447,7.7,4.9,3.2,15.8,63.2
3448,8.0,2.1,3.3,13.3,75.0
3449,7.5,2.2,3.2,12.9,77.7
3450,7.5,4.9,26.8,39.2,25.5
3451,9.6,3.0,4.3,16.9,59.2
3452,10.3,3.4,26.1,39.8,25.1
3453,7.9,5.0,3.4,16.2,61.7
3454,8.3,2.3,19.1,29.8,33.5
3455,8.5,2.4,3.3,14.2,70.6
3456,7.8,4.9,22.0,34.8,28.8
3457,7.7,2.2,3.3,13.1,76.4
3458,7.6,2.2,24.8,34.6,28.9
3459,8.4,5.1,3.3,16.8,59.5
3460,8.1,2.3,3.3,13.7,72.8
3461,8.0,2.4,39.8,50.2,19.9
3462,8.2,5.0,3.3,16.5,60.5
3463,7.7,2.1,22.0,31.8,31.4
3464,7.8,2.2,7.1,17.2,58.2
3465,9.3,5.8,18.9,34.0,29.4
3466,8.2,2.2,3.3,13.6,73.4
3467,7.8,2.5,24.3,34.6,28.9
3468,8.2,3.8,3.1,15.1,66.3
3469,6.8,1.8,3.0,11.6,86.0
3470,6.6,1.4,21.5,29.5,33.9
3471,7.0,4.2,3.1,14.3,69.9
3472,7.7,2.1,21.4,31.2,32.0
3473,8.3,2.4,3.8,14.5,69.2
3474,7.6,4.9,25.9,38.5,26.0
3475,8.1,2.2,3.3,13.6,73.5
3476,8.0,2.4,24.1,34.5,29.0
3477,8.3,4.9,3.3,16.6,60.3
3478,8.2,2.3,30.9,41.4,24.2
3479,8.2,2.4,3.2,13.8,72.3
3480,8.1,5.1,22.7,35.9,27.9
3481,7.4,1.8,8.4,17.6,56.8
3482,6.9,1.8,35.8,44.4,22.5
3483,7.2,3.8,3.6,14.5,68.8
3484,7.0,1.7,34.1,42.8,23.4
3485,6.8,1.8,3.7,12.3,81.3
3486,7.0,3.9,35.8,46.7,21.4
3487,7.3,1.8,3.4,12.4,80.5
3488,6.6,1.6,34.3,42.6,23.5
3489,6.9,3.7,5.1,15.7,63.7
3490,6.8,1.7,9.0,17.5,57.3
3491,6.8,1.5,7.3,15.5,64.4
3492,7.0,3.7,2.9,13.6,73.4
3493,6.4,1.6,36.2,44.2,22.6
3494,6.9,1.7,2.9,11.5,86.9
3495,8.3,4.3,27.1,39.7,25.2
3496,8.5,2.4,4.0,14.9,67.0
3497,7.9,2.3,30.8,41.0,24.4
3498,6.6,3.4,2.8,12.8,77.9
3499,6.9,1.7,36.8,45.3,22.1
3500,6.1,1.6,3.9,11.6,86.4
3501,6.8,3.7,28.0,38.5,25.9
3502,7.0,1.8,6.7,15.5,64.5
3503,6.5,1.6,34.4,42.5,23.5
3504,7.2,3.8,7.7,18.7,53.4
3505,6.3,1.6,35.8,43.8,22.8
3506,6.8,1.7,2.8,11.3,88.3
3507,6.7,3.7,2.8,13.3,75.3
3508,6.8,1.7,28.2,36.6,27.3
3509,6.8,1.7,9.2,17.7,56.4
3510,6.8,3.8,4.4,15.0,66.9
3511,6.6,1.6,56.6,64.8,15.4
3512,7.1,1.7,2.9,11.7,85.5
3513,7.1,3.8,2.9,13.7,72.8
3514,6.4,1.6,26.5,34.5,29.0
3515,6.3,1.5,4.9,12.7,78.6
3516,6.2,3.6,31.6,41.5,24.1
3517,6.7,1.6,6.0,14.3,69.8
3518,7.1,1.7,46.0,54.8,18.2
3519,7.5,3.8,3.2,14.5,69.0
3520,6.8,1.6,26.6,35.0,28.6
3521,6.3,1.5,3.1,11.0,91.2
3522,6.3,3.6,30.4,40.3,24.8
3523,6.3,1.5,13.4,21.3,47.1
3524,6.3,1.6,19.9,27.7,36.1
3525,6.7,3.6,5.2,15.5,64.4
3526,6.7,1.6,22.5,30.8,32.5
3527,6.6,1.6,7.2,15.3,65.5
3528,7.0,3.8,27.9,38.7,25.9
3529,6.4,1.6,8.6,16.6,60.2
3530,6.8,1.8,56.4,65.0,15.4
3531,6.3,3.6,2.8,12.7,78.5
3532,6.4,1.5,2.8,10.7,93.5
3533,6.0,1.6,41.1,48.6,20.6
3534,6.4,3.6,4.3,14.3,69.9
3535,6.2,1.5,33.1,40.9,24.5
3536,6.1,1.6,12.7,20.4,49.0
3537,6.1,3.6,4.1,13.7,72.8
3538,6.1,1.5,3.5,11.0,90.7
3539,6.5,1.6,29.8,37.9,26.4
3540,6.3,3.6,4.5,14.3,69.7
3541,6.2,1.5,28.2,36.0,27.8
3542,7.8,2.3,3.4,13.6,73.8
3543,7.8,4.9,21.7,34.4,29.0
3544,7.8,2.2,3.7,13.6,73.4
3545,7.4,2.2,34.2,43.9,22.8
3546,7.9,4.9,3.8,16.6,60.1
3547,7.5,2.1,3.7,13.3,75.1
3548,7.4,2.2,3.3,12.9,77.2
3549,7.6,4.9,21.8,34.4,29.1
3550,8.0,2.2,3.4,13.6,73.4
3551,7.4,2.2,3.3,12.9,77.4
3552,7.4,5.0,22.7,35.0,28.6
3553,7.8,2.2,5.3,15.2,65.7
3554,7.3,2.2,34.2,43.7,22.9
3555,8.0,5.0,3.3,16.3,61.4
3556,7.5,2.1,30.0,39.5,25.3
3557,9.8,3.1,3.8,16.7,59.8
