Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
3941,17.7,1.5,2.8,22.0,45.4
3942,18.3,3.7,2.7,24.6,40.6
3943,18.2,1.4,2.8,22.4,44.6
3944,18.1,1.5,2.8,22.4,44.6
3945,18.3,3.6,2.7,24.7,40.5
3946,17.6,1.4,2.7,21.7,46.1
3947,17.7,1.4,2.7,21.8,45.8
3948,17.5,3.7,2.8,23.9,41.8
3949,17.8,1.4,33.8,53.0,18.9
3950,20.3,1.9,3.1,25.3,39.5
3951,19.8,3.7,2.8,26.3,38.1
3952,17.9,1.5,2.8,22.2,45.0
3953,17.9,1.6,2.8,22.3,44.8
3954,18.0,3.7,2.8,24.4,40.9
3955,17.7,1.3,12.1,31.1,32.1
3956,17.5,1.5,2.7,21.6,46.3
3957,18.0,3.7,2.8,24.5,40.8
3958,18.4,1.4,2.7,22.5,44.5
3959,18.0,1.5,2.8,22.4,44.7
3960,18.1,3.7,2.8,24.7,40.6
3961,17.9,1.4,2.7,22.0,45.5
3962,17.8,1.5,2.8,22.1,45.2
3963,17.9,3.7,2.7,24.3,41.2
3964,18.0,1.4,20.5,39.9,25.0
3965,17.7,1.5,2.8,22.1,45.3
3966,20.2,3.2,3.1,26.5,37.7
3967,19.8,1.4,2.8,24.1,41.5
3968,18.0,1.5,2.8,22.3,44.8
3969,17.9,3.7,2.8,24.4,41.0
3970,18.0,1.4,8.9,28.4,35.2
3971,17.7,1.4,2.7,21.7,46.1
3972,17.7,3.7,2.7,24.0,41.6
3973,18.1,1.4,26.5,46.0,21.7
3974,17.8,1.5,2.7,22.0,45.4
3975,18.0,3.6,2.7,24.4,41.0
3976,17.6,1.4,2.7,21.7,46.2
3977,17.7,1.5,2.8,21.9,45.6
3978,17.8,3.7,2.8,24.3,41.2
3979,18.0,1.4,2.8,22.2,45.0
3980,18.0,1.6,4.6,24.2,41.4
3981,17.9,3.7,2.7,24.3,41.2
3982,19.0,1.9,6.1,26.9,37.1
3983,20.0,1.5,2.8,24.3,41.2
3984,18.1,3.7,2.8,24.6,40.6
3985,18.0,1.5,2.8,22.3,44.8
3986,18.0,1.5,17.5,36.9,27.1
3987,17.9,3.6,2.7,24.3,41.2
3988,17.9,1.4,2.7,22.0,45.5
3989,18.2,1.5,3.4,23.0,43.4
3990,18.2,3.7,2.7,24.6,40.6
3991,17.8,1.5,2.9,22.2,45.1
3992,18.0,1.5,2.8,22.3,44.8
3993,17.8,3.7,2.7,24.2,41.3
3994,17.8,1.5,2.8,22.1,45.3
3995,17.8,1.4,2.9,22.2,45.1
3996,18.1,3.7,2.7,24.5,40.9
3997,17.9,1.4,2.8,22.1,45.2
3998,20.0,1.9,31.3,53.2,18.8
3999,18.0,3.7,2.8,24.6,40.7
4000,18.0,1.4,2.8,22.3,44.9
4001,17.8,1.6,2.8,22.2,45.0
4002,17.9,3.7,2.8,24.3,41.1
4003,17.7,1.3,2.6,21.7,46.1
4004,17.8,1.4,5.9,25.1,39.8
4005,18.1,3.7,2.7,24.5,40.8
4006,18.0,1.4,2.7,22.0,45.4
4007,17.7,1.4,27.2,46.3,21.6
4008,18.1,3.7,2.9,24.7,40.5
4009,18.0,1.4,2.8,22.2,45.0
4010,17.9,1.5,2.8,22.3,44.8
4011,17.8,3.7,2.7,24.2,41.3
4012,17.9,1.4,2.7,21.9,45.7
4013,18.0,1.5,9.4,28.9,34.6
4014,20.4,3.2,3.1,26.8,37.3
4015,19.9,1.4,2.9,24.3,41.2
4016,18.1,1.5,15.1,34.7,28.8
4017,18.2,3.7,2.9,24.7,40.4
4018,18.0,1.4,2.8,22.2,45.1
4019,17.9,1.4,2.6,21.9,45.6
4020,17.6,3.6,2.7,23.9,41.8
4021,17.9,1.5,2.8,22.2,45.0
4022,17.9,1.5,11.0,30.3,33.0
4023,17.8,3.7,2.8,24.3,41.1
4024,17.9,1.4,2.8,22.2,45.0
4025,17.8,1.5,19.2,38.5,26.0
4026,17.8,3.7,2.8,24.3,41.1
4027,17.9,1.4,2.7,22.0,45.5
4028,17.8,1.4,2.7,22.0,45.5
4029,17.8,3.7,2.8,24.3,41.2
4030,20.1,1.9,3.1,25.0,39.9
4031,20.0,1.5,4.4,25.9,38.6
4032,18.1,3.7,2.8,24.6,40.6
4033,18.0,1.4,2.8,22.2,45.0
4034,17.9,1.4,4.0,23.4,42.7
4035,18.2,3.6,2.7,24.5,40.8
4036,17.4,1.4,2.7,21.4,46.7
4037,17.7,1.4,5.4,24.4,40.9
4038,17.5,3.7,2.8,24.0,41.7
4039,17.8,1.4,2.7,21.9,45.7
4040,17.7,1.6,35.0,54.3,18.4
4041,18.4,3.7,2.8,24.8,40.2
4042,18.0,1.4,2.9,22.3,44.7
4043,18.0,1.4,2.7,22.2,45.1
4044,18.2,3.6,2.7,24.5,40.8
4045,18.9,1.5,2.8,23.2,43.1
4046,19.0,1.5,2.8,23.3,42.9
4047,18.2,3.7,2.8,24.7,40.5
4048,18.0,1.4,2.8,22.2,45.0
4049,17.9,1.5,2.9,22.3,44.9
4050,18.0,3.7,2.7,24.4,41.0
4051,17.8,1.4,2.7,21.9,45.7
4052,17.7,1.4,21.1,40.2,24.8
4053,17.7,3.6,2.7,24.1,41.6
4054,17.5,1.4,2.7,21.5,46.6
4055,17.8,1.5,43.7,63.0,15.9
4056,18.0,3.7,2.8,24.5,40.8
4057,18.0,1.4,2.8,22.1,45.2
4058,17.9,1.5,2.9,22.3,44.9
4059,18.0,3.6,2.7,24.3,41.1
4060,18.1,1.4,2.7,22.2,45.1
4061,17.9,1.5,2.8,22.3,44.9
4062,18.2,3.7,2.8,24.7,40.5
4063,18.1,1.5,2.8,22.4,44.6
4064,17.9,1.5,7.7,27.1,37.0
4065,18.2,3.7,2.8,24.6,40.7
4066,17.5,1.4,2.7,21.5,46.4
4067,17.4,1.4,2.7,21.6,46.4
4068,17.6,3.7,2.7,24.0,41.8
4069,17.7,1.4,2.7,21.8,45.9
4070,17.6,1.4,9.8,28.8,34.7
4071,17.6,3.7,2.8,24.1,41.6
4072,18.1,1.4,2.8,22.3,44.8
4073,18.1,1.4,11.8,31.3,32.0
4074,17.9,3.7,2.8,24.4,40.9
4075,17.9,1.4,2.7,22.1,45.3
4076,17.8,1.4,5.4,24.6,40.7
4077,17.8,3.7,2.8,24.3,41.1
4078,18.1,1.5,2.8,22.4,44.6
4079,18.0,1.5,4.1,23.5,42.5
4080,17.9,3.7,2.8,24.5,40.9
4081,18.0,1.4,2.8,22.2,45.0
4082,18.0,1.5,27.7,47.2,21.2
4083,17.8,3.6,2.6,24.0,41.6
4084,17.6,1.4,2.7,21.6,46.3
4085,17.5,1.4,5.0,23.9,41.8
4086,17.6,3.6,2.7,23.9,41.8
4087,17.7,1.3,2.7,21.7,46.1
4088,18.1,1.6,2.9,22.5,44.4
4089,18.2,3.6,2.7,24.6,40.7
4090,17.7,1.5,2.8,22.0,45.4
4091,18.1,1.4,2.7,22.2,45.0
4092,17.9,3.7,2.7,24.2,41.4
4093,17.9,1.4,2.8,22.2,45.1
4094,18.0,1.5,37.8,57.3,17.4
4095,19.2,4.7,3.0,27.0,37.1
4096,19.5,1.8,3.0,24.2,41.3
4097,19.2,1.4,2.7,23.3,42.9
4098,17.9,3.7,2.8,24.3,41.1
4099,17.3,1.4,2.7,21.4,46.7
4100,18.0,1.5,2.8,22.3,44.8
4101,18.3,3.6,2.7,24.6,40.7
4102,17.6,1.4,2.7,21.7,46.1
4103,17.6,1.4,2.7,21.7,46.1
4104,17.9,3.7,2.8,24.3,41.1
4105,18.3,1.4,2.8,22.5,44.5
4106,18.1,1.5,2.8,22.5,44.5
4107,18.3,3.7,19.5,41.5,24.1
4108,17.8,1.4,2.7,21.9,45.7
4109,17.8,1.5,2.9,22.2,45.0
4110,18.2,3.7,2.8,24.8,40.4
4111,18.2,1.4,2.8,22.5,44.4
4112,17.9,1.4,2.8,22.1,45.2
4113,17.9,3.7,6.1,27.7,36.2
4114,18.0,1.4,2.7,22.0,45.4
4115,18.2,1.4,2.7,22.3,44.8
4116,18.1,3.6,30.5,52.2,19.2
4117,17.7,1.3,2.7,21.7,46.1
4118,17.5,1.4,2.7,21.6,46.2
4119,17.7,3.6,2.7,24.0,41.6
4120,17.7,1.4,2.9,22.1,45.3
4121,17.9,1.5,2.7,22.1,45.2
4122,17.8,3.7,11.7,33.2,30.2
4123,18.0,1.4,2.7,22.1,45.2
4124,17.7,1.4,2.7,21.8,46.0
4125,17.8,3.6,2.7,24.1,41.5
4126,17.5,1.4,2.7,21.6,46.3
4127,17.8,1.5,2.8,22.0,45.4
4128,17.7,3.7,2.9,24.4,41.1
4129,18.0,1.4,2.8,22.3,44.9
4130,17.7,1.5,2.8,22.1,45.3
4131,18.3,3.7,18.2,40.2,24.9
4132,17.8,1.4,2.7,21.9,45.6
4133,18.9,1.3,2.7,23.0,43.6
4134,17.7,3.6,21.3,42.7,23.4
4135,17.6,1.4,2.7,21.6,46.3
4136,17.8,1.5,2.8,22.1,45.2
4137,18.1,3.7,4.1,25.8,38.8
4138,17.9,1.5,3.0,22.3,44.8
4139,18.0,1.4,2.7,22.1,45.2
4140,18.1,3.7,2.7,24.4,40.9
4141,18.1,1.5,2.8,22.4,44.7
4142,18.2,1.4,2.7,22.3,44.8
4143,17.9,3.7,7.5,29.1,34.3
4144,18.0,1.4,2.7,22.1,45.2
4145,17.9,1.5,2.8,22.2,45.1
4146,17.9,3.7,32.2,53.8,18.6
4147,18.3,1.8,3.0,23.0,43.4
4148,19.6,1.9,3.0,24.4,40.9
4149,19.6,3.7,2.7,25.9,38.6
4150,18.1,1.3,2.7,22.1,45.2
4151,18.0,1.4,2.9,22.3,44.9
4152,18.0,3.7,6.9,28.6,35.0
4153,18.0,1.4,2.7,22.1,45.2
4154,17.9,1.5,2.8,22.3,44.9
4155,18.1,3.7,2.7,24.5,40.8
4156,17.5,1.4,2.7,21.5,46.5
4157,17.8,1.4,2.7,21.9,45.7
4158,17.9,3.7,13.2,34.8,28.7
4159,18.3,1.5,2.9,22.7,44.0
