Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
3679,23.4,4.2,3.4,31.0,32.3
3680,24.5,4.2,3.4,32.1,31.2
3681,26.3,4.3,3.4,34.0,29.4
3682,21.8,4.2,3.4,29.4,34.0
3683,22.7,4.2,3.4,30.4,32.9
3684,22.4,4.3,3.4,30.1,33.2
3685,23.6,4.2,3.4,31.2,32.1
3686,22.8,4.2,3.4,30.4,32.9
3687,23.0,4.3,3.4,30.7,32.6
3688,23.2,4.2,3.5,30.9,32.4
3689,26.9,4.2,3.4,34.5,29.0
3690,20.8,4.2,3.4,28.4,35.2
3691,23.4,4.2,3.4,31.0,32.3
3692,23.1,4.3,3.4,30.9,32.4
3693,22.6,4.2,3.4,30.1,33.2
3694,24.0,4.2,3.4,31.6,31.6
3695,22.6,4.3,3.4,30.3,33.0
3696,24.1,4.2,3.4,31.8,31.4
3697,22.5,4.2,3.3,30.0,33.3
3698,22.6,4.2,3.4,30.2,33.1
3699,24.8,4.2,3.4,32.5,30.8
3700,24.0,4.2,3.4,31.6,31.7
3701,22.6,4.2,3.4,30.1,33.2
3702,23.5,4.2,3.4,31.1,32.2
3703,24.2,4.2,3.4,31.7,31.5
3704,23.0,4.2,3.4,30.7,32.6
3705,22.8,4.2,3.4,30.5,32.8
3706,23.4,4.2,3.4,31.0,32.3
3707,23.5,4.2,3.4,31.1,32.1
3708,22.7,4.3,3.4,30.4,32.9
3709,23.0,4.2,3.4,30.7,32.6
3710,24.4,4.2,3.4,32.1,31.2
3711,23.5,4.3,3.4,31.2,32.0
3712,23.3,4.3,3.4,31.0,32.3
3713,30.5,4.3,3.4,38.3,26.1
3714,31.2,4.3,3.5,38.9,25.7
3715,37.3,4.4,3.4,45.1,22.2
3716,30.2,4.2,3.4,37.8,26.4
3717,29.0,4.2,3.5,36.7,27.2
3718,36.9,4.3,3.4,44.6,22.4
3719,30.0,4.2,3.4,37.5,26.6
3720,21.0,4.2,3.4,28.5,35.0
3721,22.2,4.2,3.4,29.8,33.6
3722,22.9,4.2,3.4,30.5,32.8
3723,22.8,4.2,3.4,30.4,32.9
3724,24.1,4.2,3.4,31.7,31.5
3725,23.1,4.3,3.4,30.8,32.5
3726,23.0,4.2,3.4,30.6,32.7
3727,23.2,4.2,3.4,30.8,32.5
3728,23.2,4.2,3.4,30.9,32.4
3729,23.1,4.2,3.4,30.7,32.6
3730,22.7,4.2,3.4,30.3,33.0
3731,23.2,4.2,3.4,30.8,32.5
3732,24.1,4.3,3.4,31.8,31.5
3733,23.1,4.2,3.4,30.7,32.6
3734,22.9,4.2,3.4,30.5,32.8
3735,23.1,4.2,3.4,30.6,32.6
3736,23.0,4.3,3.4,30.7,32.6
3737,22.6,4.2,3.4,30.2,33.1
3738,23.9,4.2,3.4,31.5,31.8
3739,23.3,4.3,3.4,31.0,32.3
3740,23.8,4.2,3.4,31.4,31.9
3741,22.9,4.2,3.4,30.6,32.7
3742,23.5,4.2,3.4,31.1,32.2
3743,23.5,4.2,3.4,31.1,32.2
3744,23.4,4.3,3.5,31.2,32.1
3745,23.7,4.3,3.4,31.4,31.8
3746,23.4,4.2,3.4,31.0,32.2
3747,22.6,4.3,3.4,30.4,32.9
3748,25.3,4.2,3.5,33.0,30.3
3749,31.2,4.2,3.4,38.8,25.8
3750,23.9,4.2,3.4,31.4,31.8
3751,20.5,4.2,3.4,28.1,35.5
3752,21.5,4.2,3.4,29.2,34.3
3753,21.5,4.2,3.4,29.2,34.3
3754,20.6,4.2,3.4,28.3,35.3
3755,21.2,4.2,3.4,28.8,34.8
3756,22.8,4.8,3.4,31.0,32.3
3757,21.7,4.6,3.4,29.7,33.7
3758,22.6,4.7,3.4,30.7,32.6
3759,23.0,4.7,3.5,31.1,32.1
3760,23.0,4.6,3.4,31.0,32.2
3761,21.5,4.4,3.4,29.3,34.2
3762,23.2,4.3,3.4,30.9,32.4
3763,23.4,4.3,3.4,31.0,32.2
3764,24.6,4.6,3.4,32.7,30.6
3765,22.4,4.6,3.4,30.5,32.8
3766,22.9,4.6,3.4,31.0,32.3
3767,23.0,4.7,3.4,31.1,32.2
3768,22.6,4.7,3.4,30.6,32.6
3769,22.8,4.7,3.4,30.9,32.3
3770,23.2,4.6,3.4,31.1,32.1
3771,23.7,4.7,3.4,31.8,31.5
3772,26.4,4.7,3.5,34.5,29.0
3773,31.0,4.7,3.4,39.1,25.5
3774,38.6,4.8,3.4,46.8,21.4
3775,31.3,4.7,3.4,39.5,25.3
3776,30.4,4.8,3.5,38.6,25.9
3777,33.3,4.7,3.4,41.4,24.2
3778,32.2,4.6,3.4,40.2,24.9
3779,33.0,4.6,3.5,41.0,24.4
3780,24.1,4.7,3.4,32.1,31.1
3781,22.9,4.7,3.4,30.9,32.3
3782,21.8,4.8,3.4,30.0,33.3
3783,20.8,4.3,3.4,28.5,35.1
3784,21.6,4.3,3.4,29.3,34.2
3785,21.6,4.7,3.4,29.7,33.7
3786,22.8,4.6,3.4,30.7,32.5
3787,22.4,4.6,3.4,30.4,32.9
3788,22.0,4.7,3.4,30.0,33.3
3789,22.7,4.6,3.4,30.6,32.6
3790,22.7,4.6,3.4,30.8,32.5
3791,22.2,4.8,3.4,30.4,32.9
3792,23.2,4.7,3.4,31.3,32.0
3793,23.0,4.6,3.4,31.0,32.3
3794,22.4,4.6,3.4,30.4,32.9
3795,23.0,4.7,3.4,31.1,32.1
3796,22.7,4.6,3.4,30.7,32.5
3797,22.3,4.6,3.4,30.3,33.0
3798,23.2,4.7,3.4,31.3,31.9
3799,23.7,4.7,3.4,31.8,31.4
3800,22.8,4.7,3.4,30.9,32.3
3801,22.7,4.7,3.4,30.8,32.4
3802,22.5,4.7,3.4,30.5,32.8
3803,23.0,4.8,3.4,31.2,32.1
3804,23.4,4.8,3.4,31.5,31.7
3805,22.4,4.6,3.5,30.5,32.8
3806,23.0,4.6,3.5,31.1,32.1
3807,23.5,4.7,3.5,31.7,31.5
3808,31.3,4.7,3.4,39.5,25.3
3809,32.9,4.6,3.4,41.0,24.4
3810,24.1,4.6,3.4,32.1,31.1
3811,26.8,4.6,3.4,34.8,28.7
3812,25.9,4.7,3.4,34.0,29.4
3813,23.0,4.7,3.4,31.1,32.2
3814,23.4,4.7,3.4,31.5,31.8
3815,22.7,4.6,3.4,30.7,32.6
3816,22.0,4.6,3.4,30.0,33.3
3817,22.5,4.6,3.4,30.5,32.8
3818,22.3,4.3,3.4,30.0,33.3
3819,24.6,4.6,3.4,32.6,30.7
3820,23.2,4.7,3.4,31.3,31.9
3821,22.5,4.7,3.4,30.6,32.7
3822,22.7,4.3,3.4,30.4,32.8
3823,23.6,4.6,3.4,31.6,31.7
3824,22.6,4.7,3.4,30.7,32.6
3825,22.9,4.7,3.4,31.1,32.2
3826,23.1,4.6,3.4,31.1,32.1
3827,23.1,4.6,3.4,31.1,32.1
3828,22.5,4.7,3.4,30.6,32.7
3829,23.1,4.7,3.4,31.2,32.0
3830,23.3,4.7,3.4,31.4,31.9
3831,23.3,4.7,3.5,31.5,31.7
3832,22.6,4.6,3.4,30.7,32.6
3833,24.1,4.7,3.4,32.3,31.0
3834,22.8,4.7,3.4,30.9,32.3
3835,26.2,4.6,3.4,34.3,29.2
3836,31.9,4.8,3.5,40.2,24.9
3837,32.6,4.9,3.5,40.9,24.4
3838,35.8,4.7,3.4,43.9,22.8
3839,32.1,4.6,3.5,40.1,24.9
3840,24.8,4.6,3.4,32.8,30.5
3841,21.8,4.7,3.4,29.9,33.5
3842,22.0,4.7,3.4,30.1,33.3
3843,23.1,4.7,3.4,31.2,32.1
3844,21.9,4.6,3.4,29.9,33.4
3845,22.0,4.6,3.4,30.0,33.3
3846,21.6,4.6,3.5,29.7,33.7
3847,21.6,4.6,3.4,29.6,33.8
3848,23.2,4.8,3.4,31.3,31.9
3849,22.8,4.6,3.4,30.8,32.5
3850,22.3,4.6,3.4,30.3,33.0
3851,22.4,4.7,3.4,30.6,32.7
3852,22.9,4.6,3.4,31.0,32.2
3853,24.8,4.8,3.4,33.0,30.3
3854,22.0,4.8,3.4,30.2,33.1
3855,22.7,4.7,3.4,30.8,32.5
3856,21.8,4.3,3.7,29.9,33.5
3857,21.3,4.3,3.4,29.1,34.4
3858,20.7,4.3,3.4,28.4,35.2
3859,20.9,4.3,3.4,28.6,34.9
3860,22.1,4.3,3.4,29.8,33.6
3861,20.9,4.3,3.4,28.7,34.9
3862,22.0,4.3,3.5,29.8,33.6
3863,24.1,4.4,3.5,32.0,31.2
3864,22.1,4.3,3.4,29.8,33.5
3865,23.8,4.7,4.0,32.5,30.8
3866,28.8,4.7,3.4,36.9,27.1
3867,37.0,4.7,3.5,45.2,22.1
3868,37.6,5.0,3.4,46.1,21.7
3869,27.4,4.6,3.4,35.3,28.3
3870,22.3,4.3,3.4,30.1,33.3
3871,23.4,4.3,3.4,31.1,32.1
3872,24.7,4.7,3.4,32.8,30.5
3873,22.9,4.6,3.4,31.0,32.3
3874,23.3,4.6,3.4,31.3,31.9
3875,23.0,4.6,3.4,31.0,32.3
3876,23.2,4.6,3.4,31.3,32.0
3877,23.0,4.7,3.4,31.1,32.1
3878,22.3,4.5,3.4,30.2,33.1
3879,23.0,4.7,3.4,31.0,32.2
3880,22.9,4.6,3.4,31.0,32.3
3881,23.4,4.7,3.4,31.5,31.7
3882,22.6,4.6,3.4,30.5,32.8
3883,22.5,4.6,3.4,30.5,32.8
3884,21.7,4.3,3.4,29.3,34.1
3885,23.2,4.3,3.4,30.9,32.3
3886,24.7,4.6,3.4,32.7,30.6
3887,22.9,4.6,3.4,31.0,32.3
3888,21.8,4.3,3.5,29.5,33.9
3889,23.1,4.6,3.5,31.1,32.2
3890,23.3,4.6,3.4,31.3,32.0
3891,23.6,4.6,3.4,31.7,31.6
3892,23.3,4.7,3.4,31.4,31.9
3893,22.6,4.8,3.5,30.9,32.4
3894,23.0,4.7,3.4,31.1,32.2
3895,23.1,4.6,3.5,31.2,32.1
3896,26.2,4.4,3.4,34.0,29.4
3897,31.9,4.7,3.4,40.0,25.0
3898,31.8,4.3,3.4,39.5,25.3
3899,32.8,4.6,3.4,40.9,24.5
3900,23.4,4.6,3.4,31.4,31.8
3901,23.5,4.6,3.4,31.4,31.8
3902,23.5,4.7,3.4,31.6,31.7
3903,23.0,4.7,3.4,31.1,32.2
3904,22.5,4.6,3.4,30.5,32.8
3905,21.8,4.3,3.4,29.6,33.8
3906,22.7,4.2,3.4,30.3,33.0
3907,23.3,4.3,3.4,30.9,32.4
3908,23.2,4.3,3.4,30.9,32.3
3909,23.5,4.3,3.4,31.2,32.0
3910,23.5,4.2,3.4,31.2,32.1
3911,23.0,4.3,3.4,30.7,32.6
3912,24.9,4.6,3.4,32.9,30.3
3913,22.0,4.3,3.4,29.7,33.7
3914,22.4,4.3,3.4,30.1,33.2
3915,22.4,4.3,3.4,30.0,33.3
3916,25.6,4.6,3.4,33.5,29.8
3917,21.6,4.4,3.4,29.4,34.0
3918,23.1,4.3,3.4,30.8,32.5
3919,24.3,4.6,3.4,32.4,30.9
3920,22.5,4.3,3.4,30.2,33.1
3921,24.2,4.3,3.4,31.9,31.3
3922,22.4,4.4,3.4,30.3,33.0
3923,23.0,4.3,3.5,30.7,32.5
3924,25.4,4.7,3.4,33.5,29.8
3925,23.4,4.8,3.4,31.6,31.6
3926,21.9,4.3,3.4,29.6,33.8
3927,31.2,4.4,3.5,39.1,25.6
3928,39.9,4.3,3.4,47.6,21.0
3929,30.9,4.3,3.4,38.6,25.9
3930,21.7,4.3,3.4,29.3,34.1
3931,21.2,4.3,3.4,28.9,34.6
3932,21.1,4.3,3.4,28.8,34.7
3933,23.7,4.2,3.4,31.4,31.9
3934,23.7,4.3,3.4,31.4,31.9
3935,23.3,4.3,3.4,31.0,32.2
3936,23.2,4.3,3.4,30.9,32.4
3937,23.2,4.3,3.4,30.9,32.4
3938,23.0,4.2,3.4,30.6,32.6
3939,22.2,4.4,3.4,29.9,33.4
3940,23.9,4.3,3.4,31.6,31.7
3941,22.4,4.3,3.4,30.1,33.2
3942,23.5,4.2,3.4,31.1,32.2
3943,24.2,4.2,3.4,31.7,31.5
3944,24.0,4.2,3.4,31.5,31.8
3945,22.1,4.2,3.4,29.7,33.7
3946,22.5,4.2,3.4,30.1,33.2
3947,24.2,4.2,3.4,31.8,31.5
3948,23.9,4.2,2.3,30.4,32.9
3949,24.5,4.2,3.4,32.1,31.1
3950,22.5,4.2,3.4,30.1,33.2
3951,24.8,4.3,3.4,32.5,30.8
3952,22.9,4.3,3.4,30.6,32.7
3953,22.3,4.2,3.5,30.0,33.4
3954,23.8,4.2,3.5,31.5,31.8
3955,24.1,4.2,3.4,31.7,31.6
3956,23.7,4.2,3.4,31.3,32.0
3957,29.5,4.2,3.4,37.1,26.9
3958,32.0,4.2,3.4,39.6,25.3
3959,39.3,4.2,3.3,46.9,21.3
3960,24.0,4.2,3.4,31.5,31.7
3961,22.7,4.2,3.4,30.3,33.0
3962,24.7,4.2,3.4,32.3,31.0
3963,23.5,4.2,3.4,31.1,32.2
3964,21.9,4.2,3.4,29.5,33.9
3965,24.1,4.2,3.4,31.7,31.6
3966,26.0,4.3,3.4,33.6,29.8
3967,22.3,4.2,3.4,29.9,33.5
3968,22.5,4.2,3.4,30.1,33.2
3969,23.9,4.2,3.4,31.6,31.7
3970,23.6,4.2,3.4,31.3,32.0
3971,22.6,4.2,3.4,30.2,33.1
3972,23.9,4.2,3.4,31.5,31.7
3973,23.9,4.2,3.4,31.5,31.7
3974,23.6,4.8,3.4,31.7,31.5
3975,22.5,4.7,3.4,30.5,32.7
3976,22.6,4.7,3.4,30.6,32.6
3977,21.8,4.3,3.4,29.5,33.9
3978,22.3,4.3,3.4,30.0,33.3
3979,22.6,4.3,3.4,30.3,33.0
3980,24.7,4.3,3.4,32.4,30.8
3981,23.8,4.3,3.4,31.6,31.7
3982,22.5,4.3,3.4,30.2,33.1
3983,22.0,4.3,3.5,29.8,33.5
3984,25.0,4.4,3.5,32.9,30.4
3985,23.8,4.4,3.4,31.6,31.6
3986,22.9,4.3,3.4,30.6,32.7
3987,22.7,4.3,3.4,30.5,32.8
3988,31.9,4.3,3.4,39.6,25.2
3989,33.1,4.3,3.4,40.8,24.5
3990,23.2,4.3,3.4,30.9,32.4
3991,24.6,4.3,3.4,32.3,30.9
3992,25.6,4.6,3.4,33.6,29.8
3993,25.4,4.4,3.4,33.2,30.2
3994,24.4,4.4,3.4,32.2,31.1
3995,24.8,4.7,3.4,33.0,30.3
3996,22.6,4.4,3.4,30.4,32.8
3997,24.9,4.6,3.4,32.8,30.5
3998,21.3,4.3,3.3,28.9,34.6
3999,22.9,4.3,3.4,30.5,32.8
4000,24.0,4.4,3.4,31.7,31.5
4001,23.2,4.4,3.4,31.0,32.3
4002,22.8,4.3,3.3,30.4,32.9
4003,23.8,4.3,3.4,31.5,31.8
4004,24.6,4.3,3.4,32.3,31.0
4005,22.5,4.3,3.4,30.2,33.1
4006,25.4,4.6,3.4,33.4,30.0
4007,21.4,4.3,3.4,29.1,34.4
4008,24.1,4.3,3.4,31.7,31.5
4009,23.4,4.3,3.4,31.1,32.2
4010,22.6,4.3,3.4,30.3,33.0
4011,23.7,4.4,3.4,31.6,31.7
4012,24.3,4.7,3.4,32.5,30.8
4013,23.1,4.5,3.5,31.0,32.2
4014,22.9,4.4,3.4,30.7,32.6
4015,23.2,4.3,3.4,30.9,32.3
4016,23.7,4.3,3.4,31.3,31.9
4017,40.3,4.3,3.4,48.0,20.8
4018,33.1,4.3,3.4,40.9,24.5
4019,29.4,4.3,3.4,37.2,26.9
4020,25.0,4.4,3.4,32.8,30.5
4021,23.0,4.8,3.4,31.2,32.1
4022,23.2,4.7,3.5,31.4,31.9
4023,23.8,4.6,3.4,31.8,31.4
4024,23.4,4.6,3.4,31.4,31.8
4025,22.8,4.6,3.4,30.8,32.5
4026,21.5,4.3,3.4,29.3,34.2
4027,25.2,4.7,3.4,33.3,30.0
4028,23.2,4.7,3.4,31.3,32.0
4029,23.0,4.6,3.4,31.0,32.3
4030,23.0,4.7,3.4,31.0,32.2
4031,22.5,4.7,3.4,30.6,32.6
4032,22.9,4.8,3.4,31.0,32.2
4033,22.5,4.6,3.4,30.6,32.7
4034,22.2,4.6,3.4,30.2,33.1
4035,23.4,4.6,3.4,31.4,31.8
4036,24.0,4.6,3.4,31.9,31.4
4037,23.1,4.7,3.4,31.1,32.1
4038,22.4,4.6,3.4,30.4,32.9
4039,23.1,4.6,3.5,31.2,32.1
4040,23.8,4.6,3.4,31.8,31.4
4041,23.5,4.7,3.4,31.6,31.7
4042,22.4,4.7,3.4,30.6,32.7
4043,21.6,4.3,3.4,29.4,34.0
4044,21.9,4.3,3.4,29.7,33.7
4045,24.3,4.3,3.4,32.0,31.2
4046,29.7,4.3,3.4,37.5,26.7
4047,33.3,4.3,3.4,41.0,24.4
4048,38.7,4.6,3.4,46.7,21.4
4049,30.0,4.2,3.4,37.7,26.5
4050,22.0,4.3,3.3,29.7,33.6
4051,21.1,4.3,3.4,28.8,34.7
4052,22.6,4.4,3.4,30.3,33.0
4053,21.5,4.3,3.3,29.1,34.3
4054,23.6,4.4,3.4,31.4,31.9
4055,22.9,4.3,3.4,30.6,32.7
4056,23.6,4.6,3.4,31.6,31.6
4057,21.0,4.3,3.4,28.7,34.9
4058,22.9,4.3,3.4,30.6,32.7
4059,23.2,4.3,3.3,30.8,32.4
4060,24.2,4.3,3.3,31.8,31.4
4061,23.3,4.3,3.4,31.0,32.2
4062,24.6,4.7,3.4,32.6,30.6
4063,21.3,4.3,3.4,29.0,34.5
4064,22.7,4.3,3.4,30.3,33.0
4065,23.3,4.3,3.4,31.0,32.3
4066,24.9,4.3,3.4,32.5,30.7
4067,23.0,4.6,3.4,31.0,32.3
4068,23.3,4.6,3.4,31.3,31.9
4069,23.2,4.6,3.4,31.1,32.1
4070,23.1,4.3,3.4,30.7,32.6
4071,22.1,4.3,3.4,29.8,33.5
4072,23.3,4.3,3.4,31.0,32.3
4073,24.2,4.4,3.4,32.0,31.3
4074,22.3,4.4,3.4,30.2,33.2
4075,23.4,4.4,3.4,31.2,32.0
4076,28.4,4.4,3.4,36.2,27.6
4077,33.3,4.3,3.4,41.0,24.4
4078,38.5,4.4,3.4,46.4,21.6
4079,31.5,4.3,3.5,39.3,25.4
4080,21.4,4.3,3.4,29.1,34.4
4081,21.8,4.3,3.4,29.6,33.8
4082,23.9,4.3,3.4,31.6,31.7
4083,21.9,4.4,3.4,29.7,33.7
4084,23.1,4.3,3.4,30.8,32.5
4085,23.0,4.3,3.4,30.7,32.6
4086,22.5,4.2,3.4,30.2,33.2
4087,23.5,4.2,3.4,31.1,32.2
4088,24.2,4.2,3.4,31.8,31.5
4089,23.1,4.2,3.4,30.7,32.6
4090,22.8,4.2,3.4,30.4,32.9
4091,23.5,4.2,3.4,31.2,32.1
4092,23.5,4.2,3.4,31.0,32.3
4093,23.2,4.2,3.4,30.7,32.5
4094,22.5,4.2,3.4,30.2,33.1
4095,24.5,4.2,3.4,32.2,31.1
4096,23.4,4.2,3.4,31.0,32.3
4097,23.0,4.2,3.4,30.6,32.7
4098,22.4,4.3,3.4,30.1,33.2
4099,25.5,4.2,3.4,33.1,30.2
4100,23.8,4.2,3.4,31.5,31.8
4101,22.0,4.2,3.4,29.6,33.7
4102,23.0,4.2,3.4,30.6,32.6
4103,23.4,4.3,3.5,31.2,32.1
4104,25.2,4.2,3.5,32.9,30.4
4105,21.7,4.2,3.5,29.4,34.0
4106,23.9,4.2,3.4,31.5,31.8
4107,32.4,4.3,3.4,40.1,24.9
4108,40.2,4.1,3.4,47.8,20.9
4109,30.4,4.2,3.4,38.1,26.3
4110,21.5,4.2,3.4,29.1,34.3
4111,21.7,4.2,3.4,29.4,34.0
4112,23.1,4.2,3.4,30.7,32.6
4113,22.9,4.2,3.4,30.4,32.9
4114,23.2,4.2,3.4,30.8,32.5
4115,23.0,4.2,3.4,30.5,32.7
4116,23.5,4.3,3.4,31.1,32.1
4117,22.8,4.2,3.4,30.4,32.9
4118,22.4,4.2,3.4,30.0,33.3
4119,23.5,4.2,3.4,31.1,32.2
4120,22.8,4.2,3.4,30.5,32.8
4121,22.3,4.2,3.5,29.9,33.5
4122,24.4,4.2,3.4,31.9,31.3
4123,23.3,4.2,3.4,30.8,32.5
4124,22.8,4.2,3.4,30.4,32.9
4125,24.5,4.2,3.5,32.2,31.0
4126,23.5,4.2,3.4,31.0,32.2
4127,24.1,4.2,3.4,31.7,31.5
4128,22.5,4.2,3.4,30.1,33.2
4129,22.9,4.3,3.5,30.6,32.7
4130,24.1,4.2,3.4,31.8,31.5
4131,23.3,4.3,3.4,31.0,32.3
4132,22.7,4.2,3.4,30.4,32.9
4133,23.9,4.3,3.5,31.7,31.6
4134,22.9,4.3,3.5,30.6,32.7
4135,22.2,4.2,3.4,29.9,33.5
4136,24.2,4.3,3.4,31.9,31.4
4137,32.0,4.2,3.5,39.7,25.2
4138,32.6,4.2,3.4,40.2,24.9
4139,29.7,4.2,3.4,37.4,26.8
4140,24.7,4.2,3.4,32.3,30.9
4141,23.4,4.2,3.4,31.0,32.2
4142,23.4,4.2,3.4,31.0,32.2
4143,22.9,4.2,3.4,30.5,32.8
4144,23.2,4.2,3.4,30.8,32.4
4145,23.8,4.2,3.5,31.4,31.8
4146,22.0,4.2,3.4,29.6,33.8
4147,24.0,4.2,3.4,31.6,31.6
4148,22.8,4.2,3.4,30.4,32.9
4149,23.1,4.2,3.4,30.7,32.6
4150,22.6,4.2,3.4,30.2,33.1
4151,24.1,4.2,3.4,31.7,31.5
4152,23.2,4.2,3.4,30.8,32.4
4153,22.7,4.2,3.4,30.3,33.0
4154,22.9,4.2,3.4,30.5,32.7
4155,24.3,4.2,3.4,31.9,31.3
4156,23.1,4.2,3.4,30.7,32.6
4157,22.7,4.2,3.4,30.2,33.1
4158,24.6,4.2,3.4,32.3,31.0
4159,24.0,4.2,3.4,31.6,31.6
4160,22.8,4.2,3.4,30.4,32.8
4161,22.4,4.2,3.4,30.1,33.2
4162,23.8,4.2,3.4,31.4,31.9
4163,23.7,4.2,3.4,31.4,31.9
4164,24.5,4.3,4.3,33.2,30.2
4165,21.9,4.3,3.4,29.6,33.8
4166,23.1,4.2,3.4,30.7,32.6
4167,25.6,4.2,3.4,33.2,30.1
4168,29.6,4.3,3.4,37.3,26.8
4169,33.7,4.2,3.5,41.4,24.2
4170,25.0,4.3,3.4,32.7,30.6
4171,19.9,4.2,3.4,27.5,36.4
4172,23.1,4.2,3.4,30.7,32.6
4173,24.5,4.2,3.4,32.1,31.2
4174,24.7,4.2,3.4,32.3,30.9
4175,23.7,4.2,3.4,31.3,32.0
4176,23.5,4.2,3.4,31.1,32.2
4177,23.7,4.2,3.4,31.2,32.0
4178,25.3,4.2,3.4,33.0,30.3
4179,24.7,4.2,3.4,32.3,30.9
4180,24.5,4.2,3.4,32.1,31.2
4181,24.5,4.2,3.5,32.1,31.1
4182,23.6,4.2,3.4,31.2,32.0
4183,23.2,4.2,3.4,30.8,32.4
4184,23.0,4.2,3.4,30.6,32.7
4185,23.4,4.2,3.4,30.9,32.3
4186,24.1,4.2,3.4,31.6,31.6
4187,22.8,4.2,3.4,30.4,32.9
4188,23.9,4.3,3.4,31.6,31.7
4189,22.5,4.2,3.4,30.1,33.2
4190,23.2,4.2,3.4,30.9,32.4
4191,23.6,4.2,3.4,31.3,32.0
4192,22.5,4.3,3.4,30.1,33.2
4193,24.3,4.3,5.2,33.9,29.5
4194,23.4,4.3,3.5,31.1,32.1
4195,22.8,4.3,3.5,30.6,32.7
4196,27.8,4.4,3.5,35.7,28.0
4197,33.2,4.3,3.4,41.0,24.4
4198,35.2,4.6,3.4,43.3,23.1
4199,28.1,4.2,3.4,35.8,27.9
4200,22.4,4.2,3.4,30.0,33.4
4201,23.4,4.2,3.4,31.0,32.2
4202,23.1,4.2,3.5,30.8,32.4
4203,23.2,4.2,3.4,30.9,32.4
4204,24.2,4.2,3.5,31.8,31.4
4205,22.2,4.2,3.3,29.7,33.7
4206,23.5,4.3,3.4,31.1,32.1
4207,23.9,4.3,3.4,31.6,31.7
4208,22.8,4.2,3.4,30.4,32.9
4209,22.7,4.2,3.4,30.3,33.0
4210,24.4,4.2,3.4,32.0,31.2
4211,22.4,4.2,3.4,30.0,33.4
4212,21.9,4.2,3.4,29.5,33.9
4213,26.3,4.2,3.4,33.9,29.5
4214,22.7,4.2,3.4,30.3,33.0
4215,23.3,4.2,3.4,30.9,32.3
4216,22.7,4.2,3.4,30.3,33.0
4217,23.9,4.2,3.4,31.5,31.8
4218,23.8,4.2,3.4,31.4,31.8
4219,22.7,4.2,3.4,30.4,32.9
4220,23.6,4.2,3.4,31.2,32.0
4221,23.5,4.2,3.4,31.1,32.1
4222,23.3,4.2,3.4,31.0,32.3
4223,24.4,4.2,3.4,32.1,31.2
4224,22.3,4.3,3.4,30.0,33.3
4225,28.0,4.3,3.5,35.8,28.0
4226,32.8,4.2,3.4,40.5,24.7
4227,40.5,4.2,3.4,48.1,20.8
4228,24.6,4.2,3.3,32.2,31.1
4229,32.2,4.2,3.4,39.8,25.1
4230,21.0,4.2,3.5,28.7,34.8
4231,22.3,4.2,3.4,29.9,33.4
4232,21.5,4.2,3.3,29.0,34.4
4233,21.1,4.2,3.3,28.6,35.0
4234,21.5,4.2,3.4,29.1,34.4
4235,21.8,4.2,3.4,29.4,34.0
4236,21.5,4.2,3.4,29.2,34.3
4237,21.0,4.2,3.4,28.5,35.1
4238,22.7,4.2,3.4,30.3,33.0
4239,23.8,4.2,3.4,31.4,31.8
4240,23.8,4.2,3.4,31.4,31.8
4241,22.7,4.2,3.4,30.2,33.1
4242,23.3,4.2,3.4,30.9,32.4
4243,22.8,4.2,3.4,30.4,32.9
4244,24.6,4.3,3.4,32.3,31.0
4245,22.4,4.2,3.4,30.0,33.3
4246,24.9,4.2,3.4,32.5,30.7
4247,22.3,4.2,3.4,29.8,33.5
4248,23.3,4.3,3.4,31.0,32.3
4249,23.3,4.2,3.4,30.9,32.3
4250,23.1,4.2,3.4,30.7,32.6
4251,24.0,4.2,3.4,31.6,31.6
4252,23.3,4.2,3.4,30.9,32.3
4253,22.5,4.2,3.4,30.1,33.2
4254,23.3,4.2,3.4,30.9,32.3
4255,24.0,4.3,3.4,31.7,31.6
4256,26.9,4.3,3.4,34.6,28.9
4257,32.8,4.3,3.5,40.5,24.7
4258,38.1,4.2,3.4,45.7,21.9
4259,30.1,4.2,2.3,36.6,27.3
4260,21.7,4.2,3.4,29.3,34.2
4261,21.6,4.3,3.4,29.2,34.2
4262,23.3,4.2,3.4,30.9,32.4
4263,21.8,4.2,3.4,29.4,34.0
4264,23.7,4.2,3.4,31.3,31.9
4265,23.5,4.2,3.4,31.1,32.1
4266,23.1,4.2,3.4,30.7,32.6
4267,22.6,4.2,3.4,30.2,33.1
4268,24.7,4.2,3.4,32.2,31.0
4269,24.0,4.2,3.4,31.6,31.7
4270,23.1,4.2,3.4,30.6,32.7
4271,21.0,4.2,3.4,28.5,35.0
4272,25.2,4.2,3.4,32.7,30.5
4273,23.2,4.2,3.4,30.8,32.4
4274,21.8,4.2,3.4,29.5,33.9
4275,23.3,4.2,3.4,30.9,32.4
4276,24.0,4.2,3.4,31.5,31.7
4277,24.4,4.2,3.4,32.0,31.3
4278,22.4,4.3,3.4,30.0,33.3
4279,23.9,4.2,3.4,31.6,31.6
4280,23.4,4.2,3.4,31.0,32.3
4281,22.3,4.2,3.4,29.9,33.5
4282,23.9,4.2,3.4,31.6,31.7
4283,23.2,4.3,3.4,30.9,32.4
4284,22.2,4.2,3.4,29.8,33.5
4285,22.5,4.3,3.4,30.1,33.2
