Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
3233,55.2,16.0,9.0,80.3,12.5
3234,57.2,16.0,8.1,81.2,12.3
3235,55.8,16.1,9.1,80.9,12.4
3236,50.2,16.2,8.9,75.3,13.3
3237,56.8,16.0,8.9,81.7,12.2
3238,55.9,16.2,8.1,80.1,12.5
3239,54.8,16.0,8.2,79.0,12.7
3240,55.0,15.8,8.2,79.0,12.7
3241,53.5,15.8,8.2,77.5,12.9
3242,54.5,15.8,8.2,78.4,12.7
3243,55.0,15.8,8.2,79.0,12.7
3244,54.5,15.9,8.2,78.5,12.7
3245,56.1,15.8,8.2,80.1,12.5
3246,55.4,15.8,8.2,79.4,12.6
3247,55.9,15.7,9.1,80.7,12.4
3248,56.4,15.7,8.9,81.0,12.3
3249,55.5,15.8,8.1,79.3,12.6
3250,56.8,15.9,8.1,80.8,12.4
3251,59.6,15.6,9.1,84.2,11.9
3252,56.3,15.9,8.0,80.3,12.5
3253,55.4,15.6,9.0,80.0,12.5
3254,56.2,15.9,8.0,80.2,12.5
3255,54.2,15.7,8.2,78.0,12.8
3256,55.3,15.9,8.2,79.4,12.6
3257,54.5,15.6,8.2,78.2,12.8
3258,55.7,16.3,8.2,80.1,12.5
3259,56.3,16.3,9.0,81.5,12.3
3260,57.0,16.2,8.1,81.3,12.3
3261,56.6,16.3,9.0,81.8,12.2
3262,56.4,16.3,8.9,81.6,12.3
3263,57.7,15.9,8.9,82.4,12.1
3264,56.4,16.1,8.9,81.4,12.3
3265,55.4,16.1,8.0,79.5,12.6
3266,50.8,16.1,8.2,75.1,13.3
3267,55.5,16.1,8.2,79.8,12.5
3268,56.6,16.1,8.2,80.9,12.4
3269,55.5,16.0,8.2,79.7,12.5
3270,55.9,16.1,9.0,81.0,12.3
3271,55.0,15.7,8.1,78.8,12.7
3272,53.8,15.8,9.0,78.6,12.7
3273,56.7,16.1,8.0,80.8,12.4
3274,57.7,15.9,8.2,81.8,12.2
3275,55.7,15.9,8.2,79.9,12.5
3276,57.1,16.1,8.3,81.5,12.3
3277,55.3,16.0,8.3,79.5,12.6
3278,55.5,16.2,8.2,80.0,12.5
3279,56.6,16.0,8.2,80.7,12.4
3280,55.2,16.0,8.2,79.4,12.6
3281,51.0,16.1,8.3,75.3,13.3
3282,55.6,16.2,8.2,80.1,12.5
3283,56.1,15.9,8.2,80.2,12.5
3284,55.0,16.3,8.2,79.6,12.6
3285,55.8,16.4,8.2,80.3,12.4
3286,57.2,16.1,9.0,82.3,12.2
3287,56.5,16.2,8.9,81.5,12.3
3288,54.4,15.8,8.1,78.4,12.8
3289,54.0,15.7,8.2,77.9,12.8
3290,55.0,15.8,9.1,80.0,12.5
3291,55.3,15.8,8.8,79.9,12.5
3292,54.1,15.7,8.9,78.7,12.7
3293,55.1,15.7,8.9,79.7,12.5
3294,53.7,15.7,8.0,77.5,12.9
3295,54.2,15.8,8.2,78.2,12.8
3296,54.4,15.7,8.2,78.2,12.8
3297,54.5,15.7,8.2,78.4,12.8
3298,55.3,15.8,8.2,79.3,12.6
3299,55.6,15.8,9.0,80.4,12.4
3300,56.0,15.7,8.8,80.5,12.4
3301,59.3,15.7,8.9,83.9,11.9
3302,57.6,15.7,8.1,81.4,12.3
3303,54.1,15.8,9.0,79.0,12.7
3304,49.8,15.7,8.9,74.4,13.4
3305,54.6,15.8,8.1,78.6,12.7
3306,52.5,15.7,8.2,76.4,13.1
3307,53.9,15.7,9.0,78.6,12.7
3308,55.2,15.7,8.1,79.0,12.7
3309,54.4,15.8,9.1,79.3,12.6
3310,54.9,15.7,8.1,78.7,12.7
3311,54.1,15.7,8.2,78.0,12.8
3312,54.6,15.7,8.2,78.5,12.7
3313,53.7,15.8,9.0,78.6,12.7
3314,54.9,15.5,8.9,79.3,12.6
3315,53.4,15.6,8.9,77.9,12.8
3316,54.4,15.7,8.0,78.1,12.8
3317,54.3,15.8,9.0,79.1,12.6
3318,54.8,15.7,8.9,79.4,12.6
3319,54.5,15.8,8.9,79.1,12.6
3320,54.2,15.7,8.1,77.9,12.8
3321,54.8,15.8,9.0,79.5,12.6
