Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
4121,23.5,9.5,5.3,38.2,26.2
4122,24.3,9.5,5.3,39.0,25.6
4123,19.2,9.5,5.3,33.9,29.5
4124,21.8,9.4,5.2,36.4,27.5
4125,23.6,9.5,5.2,38.2,26.2
4126,20.7,9.5,5.2,35.5,28.2
4127,24.9,9.5,5.2,39.6,25.2
4128,21.3,9.5,5.2,36.0,27.7
4129,20.8,9.5,5.2,35.5,28.1
4130,24.1,9.5,5.3,38.9,25.7
4131,23.6,9.5,5.3,38.4,26.0
4132,25.7,9.5,5.3,40.5,24.7
4133,21.6,9.5,5.2,36.3,27.6
4134,21.2,9.4,5.2,35.9,27.9
4135,20.8,9.5,5.2,35.5,28.2
4136,23.2,9.5,5.2,37.9,26.4
4137,24.1,9.4,5.2,38.7,25.8
4138,21.7,9.4,5.2,36.3,27.5
4139,23.6,9.5,5.2,38.3,26.1
4140,20.9,9.6,5.2,35.7,28.0
4141,25.3,9.5,5.2,40.0,25.0
4142,21.7,9.4,5.2,36.3,27.6
4143,20.4,9.4,5.2,35.1,28.5
4144,24.1,9.5,5.2,38.8,25.8
4145,18.9,9.5,5.3,33.7,29.7
4146,17.5,9.5,5.3,32.3,31.0
4147,25.2,9.4,5.4,40.0,25.0
4148,21.8,9.5,5.3,36.5,27.4
4149,24.1,9.4,5.3,38.9,25.7
4150,23.5,9.5,5.2,38.2,26.2
4151,24.6,9.4,5.3,39.3,25.5
4152,21.2,9.5,5.2,35.9,27.9
4153,24.3,9.5,5.2,39.0,25.6
4154,24.3,9.8,5.2,39.4,25.4
4155,23.3,9.5,5.2,38.1,26.3
4156,21.4,9.5,5.3,36.1,27.7
4157,23.6,9.4,5.2,38.2,26.2
4158,20.8,9.5,5.2,35.5,28.2
4159,25.9,9.4,5.3,40.6,24.6
4160,24.1,9.5,5.4,38.9,25.7
4161,24.3,9.4,5.2,38.9,25.7
4162,23.7,9.5,5.2,38.5,26.0
4163,23.8,9.5,5.3,38.5,26.0
4164,20.9,9.4,5.3,35.6,28.1
4165,24.2,9.5,5.3,39.0,25.7
4166,23.4,9.4,5.2,38.0,26.3
4167,24.2,9.5,5.3,38.9,25.7
4168,21.6,9.5,5.2,36.3,27.6
4169,23.8,9.5,5.3,38.5,25.9
4170,20.7,9.5,5.3,35.4,28.2
4171,24.6,9.5,5.2,39.4,25.4
4172,21.4,9.5,5.3,36.2,27.7
4173,21.6,9.4,5.2,36.3,27.5
4174,20.4,9.5,5.3,35.2,28.4
4175,20.6,9.5,5.2,35.2,28.4
4176,20.6,9.5,5.3,35.3,28.3
4177,23.5,9.5,5.2,38.3,26.1
4178,23.1,9.5,5.2,37.8,26.4
4179,20.5,9.5,5.2,35.2,28.4
4180,24.0,9.5,5.3,38.7,25.8
4181,23.5,9.5,5.2,38.2,26.2
4182,23.7,9.4,5.3,38.4,26.1
4183,21.1,9.5,5.3,35.8,27.9
4184,24.1,9.5,5.2,38.8,25.7
4185,23.5,9.5,5.2,38.2,26.1
4186,24.3,9.4,5.3,39.0,25.6
4187,21.7,9.5,5.3,36.5,27.4
4188,23.6,9.4,5.2,38.3,26.1
4189,20.9,9.5,5.3,35.7,28.0
4190,25.1,9.4,5.3,39.8,25.1
4191,22.6,9.5,5.3,37.4,26.8
4192,23.7,9.5,5.3,38.5,26.0
4193,17.9,9.4,5.2,32.5,30.7
4194,23.5,9.5,5.3,38.3,26.1
4195,24.7,9.5,5.2,39.4,25.4
4196,21.4,9.5,5.2,36.1,27.7
4197,24.0,9.5,5.2,38.6,25.9
4198,23.6,9.4,5.3,38.3,26.1
4199,23.9,9.5,5.3,38.6,25.9
4200,21.1,9.5,5.2,35.8,27.9
4201,24.1,9.4,5.3,38.8,25.8
4202,23.5,9.4,5.3,38.2,26.2
4203,24.2,9.5,5.3,39.0,25.7
4204,21.3,9.4,5.2,36.0,27.8
4205,23.5,9.4,5.2,38.2,26.2
4206,20.5,9.4,5.2,35.2,28.4
4207,23.6,9.4,5.3,38.3,26.1
4208,21.6,9.4,5.3,36.3,27.6
4209,21.4,9.4,5.2,36.0,27.8
4210,23.6,9.5,5.1,38.2,26.2
4211,20.7,9.4,5.2,35.3,28.3
4212,22.7,9.5,5.2,37.5,26.7
4213,23.0,9.5,5.3,37.7,26.5
4214,21.5,9.4,5.2,36.1,27.7
4215,24.1,9.4,5.2,38.8,25.8
4216,20.5,9.5,5.2,35.2,28.4
4217,25.1,9.5,5.2,39.8,25.1
4218,21.6,9.5,5.2,36.3,27.6
4219,21.3,9.4,5.3,36.0,27.8
4220,24.0,9.5,5.2,38.7,25.8
4221,23.5,9.4,5.2,38.2,26.2
