Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
5715,22.2,7,162.7,191.9,5.2
5716,22.6,7,166.3,196,5.1
5717,22.1,7,170.6,199.7,5
5718,23.1,7,162.9,193,5.2
5719,22,7,172.6,201.5,5
5720,22.6,7,165.9,195.6,5.1
5721,22,7,167.5,196.5,5.1
5722,23.1,7,156,186.2,5.4
5723,22.4,7,150.7,180,5.6
5724,22.7,7,193.8,223.6,4.5
5725,21.9,7,133,161.9,6.2
5726,23.3,7,260.6,290.9,3.4
5727,21.9,7,188.7,217.6,4.6
5728,22.7,6.9,164.1,193.8,5.2
5729,22.3,7,141.7,171.1,5.8
5730,23.1,7,162.7,192.7,5.2
5731,22,6.9,196.7,225.6,4.4
5732,22.6,7,194.6,224.2,4.5
5733,22,7,174,203,4.9
5734,22.9,7,149.8,179.7,5.6
5735,21.9,6.9,166.7,195.5,5.1
5736,22.8,7,168.2,197.9,5.1
5737,22.4,7,160.9,190.3,5.3
5738,23,6.9,170.4,200.4,5
5739,22.3,6.9,172,201.2,5
5740,22.8,7,174.6,204.5,4.9
5741,22.1,6.9,166.2,195.3,5.1
5742,23.4,7,150.8,181.3,5.5
5743,22.2,7,164.6,193.7,5.2
5744,22.7,7,164.4,194.1,5.2
5745,22,6.9,167.7,196.7,5.1
5746,22.9,7,164.5,194.4,5.1
5747,22.2,7.1,171.1,200.4,5
5748,22.8,7,175.8,205.5,4.9
5749,21.8,6.9,144.8,173.5,5.8
5750,22.8,7,169.9,199.7,5
5751,22,6.9,158.2,187,5.3
5752,22.4,7,167.4,196.9,5.1
5753,21.9,6.9,170.7,199.5,5
5754,22.7,7,162.1,191.8,5.2
5755,22.3,7,166.9,196.2,5.1
5756,22.4,6.9,162.9,192.2,5.2
5757,21.8,6.9,164.2,192.9,5.2
5758,22.9,7,176.7,206.6,4.8
5759,22,6.9,157.8,186.6,5.4
5760,22.7,7,151.6,181.2,5.5
5761,22,7,178,207.1,4.8
5762,22.9,6.9,187.1,217,4.6
5763,22.4,7,186.9,216.3,4.6
5764,22.9,7,177.3,207.1,4.8
5765,22.3,6.9,153.8,183.1,5.5
5766,23,7,170,200,5
5767,22.1,7,164.9,194,5.2
5768,22.8,7,175.1,204.9,4.9
5769,22.2,7,151.8,181,5.5
5770,22.9,7,169,198.9,5
5771,22.3,6.9,172.2,201.4,5
5772,23.2,7.3,162.1,192.5,5.2
5773,22.7,7.2,166,195.9,5.1
5774,23.2,7,172.5,202.7,4.9
5775,22.2,7,172.2,201.3,5
5776,23.2,7.2,164.1,194.5,5.1
5777,22.8,7.2,147.6,177.5,5.6
5778,23.8,7.3,160.9,191.9,5.2
5779,22.8,7.2,160.5,190.6,5.2
5780,23.4,7.3,163.3,194,5.2
5781,22.7,7.3,164.1,194.1,5.2
5782,23.7,7.4,166.8,197.9,5.1
5783,22.7,7.8,173.6,204.1,4.9
5784,23.5,7.3,158.8,189.7,5.3
5785,22.6,7.3,152.2,182.1,5.5
5786,23.6,7.3,144.7,175.6,5.7
5787,22.7,7.2,160.9,190.8,5.2
5788,23.2,7.3,164.5,195.1,5.1
5789,22.7,7.2,158.9,188.8,5.3
5790,23.6,7.4,169.2,200.2,5
5791,22.8,7.3,181.2,211.3,4.7
5792,23.4,7.3,164,194.8,5.1
5793,22.6,7.3,175.8,205.7,4.9
5794,23.7,7.4,169.9,201,5
5795,22.7,7.2,160.2,190.1,5.3
5796,23.3,7.2,163.1,193.6,5.2
5797,22.6,7.2,173.2,202.9,4.9
5798,23.5,7.2,158.7,189.5,5.3
5799,22.8,7.3,161.6,191.6,5.2
5800,23.3,7.3,165.9,196.6,5.1
5801,22.7,7.3,165.5,195.6,5.1
5802,23.6,7.3,163.4,194.3,5.1
5803,22.8,7.3,168.3,198.4,5
5804,23.4,7.3,149.5,180.2,5.5
5805,22.5,7.2,159.4,189.1,5.3
5806,23.6,7.3,160.2,191.1,5.2
5807,22.7,7.1,158.1,187.9,5.3
5808,23.5,7.2,149.3,179.9,5.6
5809,22.9,7.1,158.2,188.2,5.3
5810,23.6,7.3,148.9,179.8,5.6
5811,22.7,7.2,171.3,201.2,5
5812,23.2,7.4,140,170.6,5.9
5813,22.7,7.2,160.2,190.2,5.3
5814,23.5,7.4,165.9,196.8,5.1
5815,22.6,7.2,172.9,202.7,4.9
5816,23.1,7.2,156.2,186.5,5.4
5817,22.7,7.2,171,200.9,5
5818,23.6,7.2,162.4,193.2,5.2
5819,22.5,7.1,169.4,199.1,5
5820,23.5,7.4,160.6,191.5,5.2
5821,22.7,7.2,169.9,199.8,5
5822,23.5,7.3,143.8,174.6,5.7
5823,23,7.3,173,203.2,4.9
5824,23.3,7.4,175.9,206.6,4.8
5825,23.1,7.2,134.7,165,6.1
5826,23.7,7.3,161.8,192.8,5.2
5827,22.7,7.2,166.8,196.6,5.1
5828,23.3,7.2,169.8,200.3,5
5829,22.6,7.2,168.8,198.6,5
5830,23.7,7.3,149.2,180.2,5.5
5831,23.5,7.4,164.8,195.6,5.1
5832,23.9,7.4,154,185.3,5.4
5833,23,7.2,162.5,192.7,5.2
5834,23.7,7.4,160.4,191.5,5.2
5835,23.1,7.2,163.5,193.8,5.2
5836,23.3,7.3,148.7,179.3,5.6
5837,22.6,7.2,167,196.8,5.1
5838,23.7,7.2,162.8,193.7,5.2
5839,22.9,7.3,172.1,202.2,4.9
5840,23.4,7.3,172,202.7,4.9
5841,22.8,7.3,166.2,196.4,5.1
5842,23.7,7.4,157.4,188.4,5.3
5843,22.8,7.3,155.1,185.1,5.4
5844,23.5,7.4,138.8,169.6,5.9
5845,23.1,7.2,162.9,193.1,5.2
5846,23.6,7.3,156.8,187.7,5.3
5847,22.7,7.3,171.2,201.1,5
5848,23.4,7.3,146.4,177,5.6
5849,22.8,7.2,155.7,185.8,5.4
5850,23.7,7.3,140.5,171.5,5.8
5851,23.2,7.3,175.6,206.1,4.9
5852,23.8,7.3,177.1,208.2,4.8
5853,22.9,7.3,186.6,216.8,4.6
5854,23.8,7.4,166.5,197.7,5.1
5855,22.6,7.2,172.3,202.1,4.9
5856,23.3,7.3,181.4,212,4.7
5857,22.8,7.2,168.5,198.6,5
5858,23.7,7.3,182.8,213.8,4.7
5859,22.7,7.2,165.5,195.4,5.1
5860,23.4,7.3,164.7,195.4,5.1
5861,22.8,7.4,171.5,201.6,5
5862,23.6,7.4,138.4,169.4,5.9
5863,23.2,7.3,161.2,191.7,5.2
5864,23.5,7.4,165.7,196.6,5.1
5865,23,7.2,155.8,186,5.4
5866,23.7,7.4,169.2,200.3,5
5867,23,7.3,172.6,202.8,4.9
5868,23.4,7.4,160.5,191.3,5.2
5869,22.7,7.2,171.6,201.5,5
5870,23.6,7.4,164.8,195.8,5.1
5871,22.8,7.3,164.1,194.2,5.2
5872,23.5,7.4,155.2,186.1,5.4
5873,22.8,7.3,156,186.1,5.4
5874,24,7.3,163.5,194.8,5.1
5875,23.2,7.2,184.3,214.7,4.7
5876,23.3,7.3,139.6,170.3,5.9
5877,23,7.3,145.2,175.5,5.7
5878,24,7.3,161.3,192.6,5.2
5879,22.9,7.3,164.2,194.4,5.1
5880,23.5,7.4,167.8,198.8,5
5881,23.1,7.4,174.9,205.3,4.9
5882,23.8,7.4,186.2,217.4,4.6
5883,22.8,7.2,179.1,209,4.8
5884,23.5,7.3,163.9,194.6,5.1
5885,22.9,7.2,169.1,199.3,5
5886,23.9,7.3,158.8,190,5.3
5887,22.9,7.3,164.9,195.1,5.1
5888,22.8,7.1,144.7,174.6,5.7
5889,22.9,7.3,188.2,218.4,4.6
