Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
143,55.8,9.9,5.2,70.8,14.1
144,56.9,9.9,5.2,71.9,13.9
145,55.7,9.9,5.1,70.7,14.1
146,56.0,9.8,5.2,71.0,14.1
147,57.1,9.8,5.2,72.1,13.9
148,55.7,9.9,5.2,70.8,14.1
149,56.9,9.9,5.2,71.9,13.9
150,55.8,9.8,5.2,70.8,14.1
151,56.4,10.0,5.3,71.7,13.9
152,55.8,9.9,5.2,70.9,14.1
153,55.9,9.9,5.2,70.9,14.1
154,56.8,9.9,5.2,71.9,13.9
155,55.8,9.8,5.2,70.8,14.1
156,57.0,9.8,5.2,72.0,13.9
157,55.7,9.9,5.2,70.9,14.1
158,56.8,9.9,5.2,72.0,13.9
159,56.0,9.9,5.2,71.0,14.1
160,55.6,9.8,5.2,70.6,14.2
161,57.0,9.9,5.2,72.0,13.9
162,54.7,9.9,5.2,69.8,14.3
163,56.7,9.9,5.2,71.8,13.9
164,55.8,9.9,5.2,70.8,14.1
165,56.2,9.9,5.1,71.2,14.0
166,55.1,9.9,5.3,70.2,14.2
167,58.1,10.0,5.2,73.3,13.6
168,57.0,9.8,5.2,72.0,13.9
169,56.0,9.9,5.2,71.1,14.1
170,57.0,9.8,5.2,72.1,13.9
171,56.1,9.8,5.2,71.0,14.1
172,56.2,9.9,5.2,71.3,14.0
173,55.9,9.9,5.2,71.0,14.1
174,55.6,9.8,5.2,70.5,14.2
175,55.1,9.9,5.3,70.3,14.2
176,56.3,10.0,5.2,71.5,14.0
177,57.0,9.9,5.2,72.1,13.9
178,56.0,9.9,5.1,71.1,14.1
179,55.8,9.9,5.2,70.8,14.1
180,55.1,9.8,5.2,70.2,14.2
181,55.7,9.8,5.2,70.8,14.1
182,55.0,9.8,5.2,70.1,14.3
183,56.0,9.8,5.2,71.1,14.1
184,55.1,9.9,5.2,70.2,14.3
185,56.0,9.8,5.2,71.0,14.1
186,54.8,9.9,5.2,69.9,14.3
187,56.1,9.9,5.2,71.2,14.1
188,54.7,9.8,5.2,69.7,14.3
189,55.2,10.0,5.2,70.3,14.2
190,55.1,9.9,5.2,70.2,14.3
191,54.9,9.8,5.2,70.0,14.3
192,55.7,9.8,5.2,70.7,14.1
193,55.0,9.9,5.2,70.1,14.3
194,55.6,10.0,5.2,70.8,14.1
195,55.1,9.8,5.2,70.1,14.3
196,56.0,9.9,5.2,71.1,14.1
197,54.6,9.9,5.1,69.6,14.4
198,56.1,9.9,5.2,71.2,14.0
199,54.4,9.9,5.2,69.6,14.4
200,54.9,9.9,5.2,70.0,14.3
201,55.6,9.8,5.2,70.6,14.2
202,55.1,9.9,5.2,70.1,14.3
203,55.8,9.8,5.2,70.8,14.1
204,55.3,9.8,5.2,70.3,14.2
205,56.1,10.0,5.2,71.2,14.0
206,55.2,9.9,5.2,70.3,14.2
207,55.9,9.8,5.3,71.1,14.1
208,55.2,10.0,5.2,70.5,14.2
209,55.9,9.9,5.2,71.0,14.1
210,55.4,9.9,5.3,70.5,14.2
211,56.0,9.9,5.2,71.2,14.1
212,55.1,9.8,5.1,70.1,14.3
213,55.8,9.9,5.2,70.8,14.1
214,54.9,9.9,5.2,70.0,14.3
215,56.0,9.9,5.2,71.1,14.1
216,55.3,9.9,5.2,70.3,14.2
217,56.3,9.9,5.2,71.4,14.0
218,55.1,10.0,5.2,70.3,14.2
219,55.7,9.8,5.2,70.7,14.2
